Case ID,FG_massflow(kg/h),FG_co2_cons(mol_ratio)_i,FG_temp(C)_i,LA_massflow(kg/h),LA_temp(C)_i,WWT_flowrate(kg/h),WWB_flowrate(kg/h),RA_to_Reg_temp_i,Reb_duty(kJ/h),LA_cool_duty(kJ/h),WWT_cool_duty(kJ/h),WWT_cool_duty2(kJ/h),MEA_emission_ppm(mass_ratio),CO2_massflow_offgas(kg/h),MEA_emission(kg/h),FG_flowrate(Sm3/h),L/G (kg/kg)_i,L/G (kg/Sm3),Lean_loading(mol/mol)_i,Cap_co2(kg/h),Cap_eff(%)_o,Rich_loading(mol/mol)_o,RA_flowrate(kg/h),RA_temp_after_abs_o,Reb_duty(KJ/h),Cond_duty(kJ/h),SRD(MJ/kgco2)_o,SCD(MJ/kgco2)_o,Co2_purity(%mol)_o,Co2_prod_flowrate(kg/h),Reg_bttm_temp,Reg_bttm_flowrate(kg/h),LA_temp_after_HE_,HE_left_min_apprch_i,HE_right_min_apprch,LMTD,MEA_mkp(kg/h),Abs_ht(m)_i,SLAD(MJ/kgco2)_o,FG_co2_cons(%mol)
Case#4816,72070,0.0905,35,300000,40,55000,55010,106,52000000,29760000,1461000,2566000,0.001739,605.1,1.74E-09,57660,4.163,5.203,0.2486,9107,93.77,0.389,308800,53.8,52000000,17890000,5.71,1.964,0.9854,9168,119.8,299600,69.18,15.39,13.81,14.58,0,12,3.267815966,9.05
Case#4817,72070,0.0905,35,300000,50,55000,55010,103,20000000,188500,3854000,5176000,0.002796,3980,2.80E-09,57660,4.163,5.203,0.3921,5732,59.02,0.4804,303800,47.04,20000000,6437000,3.489,1.123,0.9828,5773,110.9,298100,50.18,3.143,7.866,5.148,0,12,0.032885555,9.05
Case#4818,72070,0.0905,35,300000,50,55000,55010,103,28000000,6074000,4078000,5409000,0.003713,2887,3.71E-09,57660,4.163,5.203,0.3653,6825,70.28,0.4705,304800,48.61,28000000,7708000,4.102,1.129,0.9838,6888,113.3,297900,56.23,7.618,10.3,8.891,0,12,0.88996337,9.05
Case#4819,72070,0.0905,35,300000,50,55000,55010,103,36000000,12490000,4198000,5537000,0.004767,1947,4.77E-09,57660,4.163,5.203,0.3362,7766,79.96,0.4559,305700,50.3,36000000,8890000,4.636,1.145,0.9844,7825,115.5,297800,62.62,12.32,12.45,12.38,0,12,1.608292557,9.05
Case#4820,72070,0.0905,35,300000,50,55000,55010,103,44000000,18440000,4187000,5540000,0.005875,1152,5.88E-09,57660,4.163,5.203,0.2981,8560,88.14,0.4301,306500,52.25,44000000,11030000,5.14,1.288,0.9849,8622,117.7,297900,68.27,16.03,14.7,15.36,0,12,2.154205607,9.05
Case#4821,72070,0.0905,35,300000,50,55000,55010,103,52000000,22850000,4055000,5424000,0.006524,683.9,6.52E-09,57660,4.163,5.203,0.2562,9028,92.96,0.3954,307100,53.86,52000000,15130000,5.76,1.676,0.9853,9092,119.6,298000,72.2,18.35,16.56,17.44,0,12,2.531014621,9.05
Case#4822,72070,0.0905,35,300000,50,55000,55010,104.5,28000000,4541000,4133000,5466000,0.00407,2541,4.07E-09,57660,4.163,5.203,0.3556,7172,73.84,0.4661,305100,49.18,28000000,9013000,3.904,1.257,0.984,7237,114.1,297900,54.64,5.459,9.568,7.322,0,12,0.633156721,9.05
Case#4823,72070,0.0905,35,300000,50,55000,55010,104.5,36000000,11180000,4209000,5577000,0.005065,1719,5.07E-09,57660,4.163,5.203,0.3273,7993,82.3,0.4506,305900,50.8,36000000,10150000,4.504,1.27,0.9846,8050,116,297800,61.27,10.47,11.53,10.99,0,12,1.398723883,9.05
Case#4824,72070,0.0905,35,300000,50,55000,55010,104.5,44000000,17350000,4173000,5528000,0.006001,1066,6.00E-09,57660,4.163,5.203,0.2922,8647,89.03,0.4255,306600,52.51,44000000,12150000,5.089,1.405,0.985,8709,118,297900,67.18,14.67,13.5,14.08,0,12,2.006476235,9.05
Case#4825,72070,0.0905,35,300000,50,55000,55010,104.5,52000000,21510000,4039000,5410000,0.00656,652.5,6.56E-09,57660,4.163,5.203,0.2521,9060,93.28,0.3918,307200,53.99,52000000,16520000,5.74,1.824,0.9854,9123,119.7,298100,70.89,16.9,15.22,16.05,0,12,2.374172185,9.05
Case#4826,72070,0.0905,35,300000,50,55000,55010,106,28000000,2809000,4175000,5510000,0.00444,2213,4.44E-09,57660,4.163,5.203,0.3455,7499,77.21,0.4611,305400,49.78,28000000,10560000,3.734,1.409,0.9842,7568,114.8,297800,52.85,3.08,8.821,5.456,0,12,0.374583278,9.05
Case#4827,72070,0.0905,35,300000,50,55000,55010,106,36000000,9637000,4210000,5570000,0.005355,1508,5.36E-09,57660,4.163,5.203,0.3179,8204,84.47,0.4444,306100,51.29,36000000,11670000,4.388,1.422,0.9847,8262,116.6,297900,59.69,8.399,10.6,9.458,0,12,1.174670892,9.05
Case#4828,72070,0.0905,35,300000,50,55000,55010,106,44000000,16150000,4157000,5515000,0.006115,987.3,6.12E-09,57660,4.163,5.203,0.2863,8725,89.83,0.4208,306700,52.75,44000000,13410000,5.043,1.537,0.9851,8786,118.3,297900,65.96,13.21,12.28,12.74,0,12,1.851002865,9.05
Case#4829,72070,0.0905,35,300000,50,55000,55010,106,52000000,20120000,4025000,5397000,0.006589,625.6,6.59E-09,57660,4.163,5.203,0.2484,9087,93.56,0.3886,307200,54.1,52000000,17950000,5.723,1.976,0.9854,9150,119.9,298100,69.53,15.43,13.85,14.63,0,12,2.214152085,9.05
Case#4830,72070,0.0905,50,100000,30,55000,55010,103,20000000,6036000,2621000,3903000,0.001425,4486,1.43E-09,57660,1.388,1.734,0.2518,5226,53.81,0.4931,104200,36.71,20000000,6253000,3.827,1.196,0.9855,5252,119.8,98960,48.23,11.52,16.76,13.97,0,12,1.154994259,9.05
Case#4831,72070,0.0905,50,100000,30,55000,55010,103,28000000,7417000,3261000,4603000,0.002379,3162,2.38E-09,57660,1.388,1.734,0.1885,6550,67.45,0.4912,105200,37.28,28000000,10520000,4.275,1.606,0.986,6591,121.6,98570,51.72,14.44,18.63,16.45,0,12,1.132366412,9.05
Case#4832,72070,0.0905,50,100000,30,55000,55010,103,36000000,8166000,3588000,4943000,0.003199,2425,3.20E-09,57660,1.388,1.734,0.153,7287,75.03,0.4899,105700,37.77,36000000,16540000,4.94,2.27,0.9861,7333,122.3,98350,53.5,15.73,19.33,17.47,0,12,1.120625772,9.05
Case#4833,72070,0.0905,50,100000,30,55000,55010,103,44000000,8681000,3776000,5135000,0.003877,1961,3.88E-09,57660,1.388,1.734,0.1304,7751,79.8,0.4888,106000,38.23,44000000,23300000,5.677,3.007,0.9862,7798,122.7,98220,54.72,16.49,19.67,18.04,0,12,1.119984518,9.05
Case#4834,72070,0.0905,50,100000,30,55000,55010,103,52000000,9095000,3896000,5256000,0.004451,1638,4.45E-09,57660,1.388,1.734,0.1143,8074,83.14,0.4877,106300,38.67,52000000,30430000,6.44,3.769,0.9863,8123,122.9,98130,55.7,17.03,19.88,18.42,0,12,1.126455289,9.05
Case#4835,72070,0.0905,50,100000,30,55000,55010,104.5,20000000,4822000,2690000,3981000,0.001501,4350,1.50E-09,57660,1.388,1.734,0.2453,5363,55.22,0.4929,104300,36.76,20000000,7202000,3.729,1.343,0.9856,5390,120,98920,44.55,7.795,15.5,11.21,0,12,0.899123625,9.05
Case#4836,72070,0.0905,50,100000,30,55000,55010,104.5,28000000,6098000,3286000,4629000,0.00243,3108,2.43E-09,57660,1.388,1.734,0.1859,6604,68,0.4911,105200,37.31,28000000,11720000,4.24,1.775,0.986,6646,121.7,98560,47.88,10.57,17.19,13.61,0,12,0.92337977,9.05
Case#4837,72070,0.0905,50,100000,30,55000,55010,104.5,36000000,6809000,3598000,4954000,0.003232,2399,3.23E-09,57660,1.388,1.734,0.1518,7313,75.3,0.4899,105700,37.79,36000000,17830000,4.923,2.438,0.9861,7359,122.3,98350,49.63,11.84,17.85,14.64,0,12,0.931081635,9.05
Case#4838,72070,0.0905,50,100000,30,55000,55010,104.5,44000000,7310000,3782000,5141000,0.003904,1945,3.90E-09,57660,1.388,1.734,0.1296,7767,79.97,0.4887,106000,38.25,44000000,24620000,5.665,3.17,0.9862,7814,122.7,98220,50.86,12.61,18.18,15.23,0,12,0.941161324,9.05
Case#4839,72070,0.0905,50,100000,30,55000,55010,104.5,52000000,7724000,3900000,5260000,0.004473,1626,4.47E-09,57660,1.388,1.734,0.1137,8086,83.25,0.4876,106300,38.69,52000000,31760000,6.431,3.928,0.9863,8135,122.9,98130,51.87,13.18,18.38,15.64,0,12,0.955231264,9.05
Case#4840,72070,0.0905,50,100000,30,55000,55010,106,20000000,3446000,2758000,4057000,0.001582,4212,1.58E-09,57660,1.388,1.734,0.2387,5500,56.63,0.4928,104400,36.81,20000000,8322000,3.636,1.513,0.9856,5522,120.2,98890,40.39,3.583,14.21,7.714,0,12,0.626545455,9.05
Case#4841,72070,0.0905,50,100000,30,55000,55010,106,28000000,4615000,3310000,4655000,0.002482,3055,2.48E-09,57660,1.388,1.734,0.1834,6657,68.54,0.4911,105200,37.34,28000000,13090000,4.206,1.966,0.986,6700,121.7,98540,43.54,6.207,15.75,10.25,0,12,0.69325522,9.05
Case#4842,72070,0.0905,50,100000,30,55000,55010,106,36000000,5299000,3610000,4965000,0.003268,2372,3.27E-09,57660,1.388,1.734,0.1505,7340,75.57,0.4898,105700,37.81,36000000,19270000,4.905,2.625,0.9862,7386,122.4,98340,45.31,7.492,16.37,11.36,0,12,0.721934605,9.05
Case#4843,72070,0.0905,50,100000,30,55000,55010,106,44000000,5792000,3789000,5148000,0.003932,1929,3.93E-09,57660,1.388,1.734,0.1288,7784,80.14,0.4887,106000,38.27,44000000,26090000,5.653,3.351,0.9862,7831,122.7,98210,46.56,8.291,16.69,12.01,0,12,0.744090442,9.05
Case#4844,72070,0.0905,50,100000,30,55000,55010,106,52000000,6195000,3904000,5264000,0.004496,1614,4.50E-09,57660,1.388,1.734,0.1131,8098,83.38,0.4876,106300,38.71,52000000,33240000,6.421,4.104,0.9863,8147,122.9,98130,47.58,8.87,16.89,12.45,0,12,0.765003705,9.05
Case#4845,72070,0.0905,50,100000,40,55000,55010,103,20000000,2745000,3450000,4771000,0.002151,4484,2.15E-09,57660,1.388,1.734,0.252,5229,53.83,0.4935,103600,36.69,20000000,6265000,3.825,1.198,0.9855,5261,119.8,98380,48.18,11.49,16.8,13.98,0,12,0.524956971,9.05
Case#4846,72070,0.0905,50,100000,40,55000,55010,103,28000000,4026000,4061000,5388000,0.003514,3160,3.51E-09,57660,1.388,1.734,0.1887,6552,67.46,0.4915,104500,37.23,28000000,10550000,4.274,1.611,0.986,6593,121.7,97920,51.65,14.43,18.67,16.46,0,12,0.614468864,9.05
Case#4847,72070,0.0905,50,100000,40,55000,55010,103,36000000,4716000,4370000,5688000,0.00467,2426,4.67E-09,57660,1.388,1.734,0.1533,7286,75.02,0.4902,105000,37.7,36000000,16580000,4.941,2.276,0.9861,7332,122.4,97650,53.43,15.72,19.37,17.48,0,12,0.647268735,9.05
Case#4848,72070,0.0905,50,100000,40,55000,55010,103,44000000,5192000,4549000,5886000,0.005627,1963,5.63E-09,57660,1.388,1.734,0.1307,7749,79.78,0.4891,105300,38.14,44000000,23350000,5.678,3.014,0.9862,7797,122.7,97490,54.63,16.49,19.71,18.05,0,12,0.670021938,9.05
Case#4849,72070,0.0905,50,100000,40,55000,55010,103,52000000,5577000,4663000,5979000,0.006435,1639,6.44E-09,57660,1.388,1.734,0.1146,8073,83.12,0.488,105500,38.57,52000000,30480000,6.441,3.775,0.9863,8123,122.9,97390,55.59,17.02,19.92,18.43,0,12,0.690821256,9.05
Case#4850,72070,0.0905,50,100000,40,55000,55010,104.5,20000000,1518000,3518000,4842000,0.002264,4343,2.26E-09,57660,1.388,1.734,0.2452,5369,55.28,0.4932,103700,36.74,20000000,7212000,3.725,1.343,0.9856,5396,120,98340,44.5,7.766,15.54,11.21,0,12,0.282734215,9.05
Case#4851,72070,0.0905,50,100000,40,55000,55010,104.5,28000000,2700000,4084000,5410000,0.003585,3108,3.59E-09,57660,1.388,1.734,0.1861,6605,68,0.4914,104500,37.26,28000000,11750000,4.24,1.779,0.986,6647,121.7,97900,47.81,10.55,17.23,13.62,0,12,0.408781226,9.05
Case#4852,72070,0.0905,50,100000,40,55000,55010,104.5,36000000,3357000,4380000,5698000,0.004717,2401,4.72E-09,57660,1.388,1.734,0.1521,7311,75.28,0.4901,105000,37.72,36000000,17860000,4.924,2.443,0.9861,7357,122.4,97650,49.56,11.83,17.89,14.65,0,12,0.459171112,9.05
Case#4853,72070,0.0905,50,100000,40,55000,55010,104.5,44000000,3821000,4554000,5890000,0.005663,1948,5.66E-09,57660,1.388,1.734,0.13,7765,79.95,0.489,105300,38.16,44000000,24660000,5.667,3.176,0.9862,7813,122.7,97490,50.77,12.61,18.22,15.24,0,12,0.492079845,9.05
Case#4854,72070,0.0905,50,100000,40,55000,55010,104.5,52000000,4202000,4667000,5982000,0.006466,1628,6.47E-09,57660,1.388,1.734,0.114,8084,83.24,0.488,105500,38.59,52000000,31800000,6.432,3.933,0.9863,8134,122.9,97380,51.76,13.17,18.42,15.65,0,12,0.519792182,9.05
Case#4855,72070,0.0905,50,100000,40,55000,55010,106,20000000,128500,3582000,4908000,0.002379,4208,2.38E-09,57660,1.388,1.734,0.2388,5504,56.67,0.493,103800,36.78,20000000,8329000,3.634,1.513,0.9856,5527,120.3,98300,40.32,3.543,14.25,7.694,0,12,0.023346657,9.05
Case#4856,72070,0.0905,50,100000,40,55000,55010,106,28000000,1210000,4107000,5433000,0.003658,3055,3.66E-09,57660,1.388,1.734,0.1836,6657,68.54,0.4913,104600,37.28,28000000,13110000,4.206,1.969,0.986,6700,121.8,97880,43.46,6.176,15.78,10.24,0,12,0.181763557,9.05
Case#4857,72070,0.0905,50,100000,40,55000,55010,106,36000000,1839000,4390000,5709000,0.004767,2374,4.77E-09,57660,1.388,1.734,0.1508,7338,75.55,0.4901,105000,37.74,36000000,19290000,4.906,2.629,0.9861,7384,122.4,97640,45.21,7.465,16.41,11.36,0,12,0.250613246,9.05
Case#4858,72070,0.0905,50,100000,40,55000,55010,106,44000000,2294000,4561000,5895000,0.005702,1931,5.70E-09,57660,1.388,1.734,0.1291,7781,80.12,0.489,105300,38.18,44000000,26120000,5.654,3.356,0.9862,7830,122.7,97480,46.45,8.265,16.73,12.01,0,12,0.294820717,9.05
Case#4859,72070,0.0905,50,100000,40,55000,55010,106,52000000,2670000,4671000,5985000,0.006499,1616,6.50E-09,57660,1.388,1.734,0.1134,8097,83.36,0.4879,105500,38.61,52000000,33270000,6.422,4.109,0.9863,8146,122.9,97380,47.46,8.848,16.93,12.46,0,12,0.32975176,9.05
Case#4860,72070,0.0905,50,100000,50,55000,55010,103,28000000,583900,4785000,6057000,0.004971,3159,4.97E-09,57660,1.388,1.734,0.1889,6553,67.47,0.4918,103800,37.18,28000000,10590000,4.273,1.616,0.986,6595,121.7,97170,51.59,14.41,18.72,16.47,0,12,0.089104227,9.05
Case#4861,72070,0.0905,50,100000,50,55000,55010,103,36000000,1217000,5072000,6350000,0.006537,2429,6.54E-09,57660,1.388,1.734,0.1537,7284,74.99,0.4905,104200,37.63,36000000,16630000,4.943,2.283,0.9861,7330,122.4,96860,53.35,15.72,19.41,17.5,0,12,0.167078528,9.05
Case#4862,72070,0.0905,50,100000,50,55000,55010,103,44000000,1656000,5240000,6489000,0.007829,1966,7.83E-09,57660,1.388,1.734,0.1311,7746,79.75,0.4894,104500,38.06,44000000,23400000,5.68,3.022,0.9862,7795,122.8,96670,54.54,16.48,19.76,18.07,0,12,0.213787761,9.05
Case#4863,72070,0.0905,50,100000,50,55000,55010,103,52000000,2012000,5350000,6585000,0.008921,1642,8.92E-09,57660,1.388,1.734,0.115,8071,83.1,0.4883,104700,38.48,52000000,30530000,6.443,3.783,0.9863,8121,123,96550,55.5,17.02,19.96,18.45,0,12,0.249287573,9.05
Case#4864,72070,0.0905,50,100000,50,55000,55010,104.5,44000000,279700,5246000,6494000,0.007878,1951,7.88E-09,57660,1.388,1.734,0.1304,7762,79.92,0.4893,104500,38.08,44000000,24700000,5.669,3.183,0.9862,7810,122.8,96660,50.67,12.59,18.27,15.25,0,12,0.036034527,9.05
Case#4865,72070,0.0905,50,100000,50,55000,55010,104.5,52000000,633000,5353000,6588000,0.008962,1630,8.96E-09,57660,1.388,1.734,0.1144,8082,83.21,0.4883,104700,38.49,52000000,31840000,6.434,3.94,0.9863,8133,123,96540,51.65,13.15,18.47,15.66,0,12,0.078322197,9.05
Case#4866,72070,0.0905,50,166700,30,55000,55010,103,20000000,9131000,1840000,2989000,0.0009705,4185,9.71E-10,57660,2.313,2.891,0.3376,5527,56.91,0.4908,171600,40.8,20000000,6223000,3.619,1.126,0.9846,5558,115.3,166000,47.19,6.39,12.32,9.035,0,12,1.652071648,9.05
Case#4867,72070,0.0905,50,166700,30,55000,55010,103,28000000,12930000,2475000,3772000,0.001771,2548,1.77E-09,57660,2.313,2.891,0.2858,7165,73.77,0.4845,173000,42.7,28000000,8267000,3.908,1.154,0.9853,7203,118.3,165800,53.69,10.99,15.29,13.02,0,12,1.804605722,9.05
Case#4868,72070,0.0905,50,166700,30,55000,55010,103,36000000,17450000,2749000,4098000,0.002747,1303,2.75E-09,57660,2.313,2.891,0.2376,8409,86.59,0.4709,174100,45.51,36000000,10800000,4.281,1.284,0.9858,8468,120.2,165600,61.13,15.61,17.23,16.41,0,12,2.075157569,9.05
Case#4869,72070,0.0905,50,166700,30,55000,55010,103,44000000,21760000,2668000,4021000,0.003206,743.3,3.21E-09,57660,2.313,2.891,0.1995,8969,92.35,0.4484,174700,48.02,44000000,14760000,4.906,1.646,0.986,9029,121.3,165700,67.96,19.94,18.32,19.12,0,12,2.426134463,9.05
Case#4870,72070,0.0905,50,166700,30,55000,55010,103,52000000,23660000,2542000,3886000,0.003309,528.4,3.31E-09,57660,2.313,2.891,0.1719,9184,94.56,0.4268,175000,49.46,52000000,21240000,5.662,2.313,0.9862,9251,121.9,165800,70.71,21.25,18.92,20.06,0,12,2.576219512,9.05
Case#4871,72070,0.0905,50,166700,30,55000,55010,104.5,20000000,7593000,1969000,3154000,0.001086,3879,1.09E-09,57660,2.313,2.891,0.3282,5833,60.06,0.4899,171900,41.1,20000000,7316000,3.429,1.254,0.9847,5865,115.9,166000,44.27,3.175,11.45,6.449,0,12,1.301731528,9.05
Case#4872,72070,0.0905,50,166700,30,55000,55010,104.5,28000000,11370000,2550000,3861000,0.00193,2314,1.93E-09,57660,2.313,2.891,0.2778,7399,76.18,0.4831,173200,43.08,28000000,9555000,3.784,1.291,0.9854,7442,118.7,165700,50.81,7.725,14.16,10.62,0,12,1.536694148,9.05
Case#4873,72070,0.0905,50,166700,30,55000,55010,104.5,36000000,15940000,2750000,4102000,0.002839,1199,2.84E-09,57660,2.313,2.891,0.2322,8513,87.66,0.4684,174200,45.88,36000000,12290000,4.229,1.444,0.9858,8576,120.4,165600,58.42,12.53,15.91,14.15,0,12,1.872430401,9.05
Case#4874,72070,0.0905,50,166700,30,55000,55010,104.5,44000000,20390000,2658000,4010000,0.003222,717.8,3.22E-09,57660,2.313,2.891,0.1969,8994,92.61,0.4465,174800,48.17,44000000,16160000,4.892,1.796,0.986,9051,121.4,165700,65.62,17.44,16.88,17.16,0,12,2.267066934,9.05
Case#4875,72070,0.0905,50,166700,30,55000,55010,104.5,52000000,22680000,2538000,3881000,0.00331,522.9,3.31E-09,57660,2.313,2.891,0.171,9189,94.62,0.4261,175000,49.5,52000000,22240000,5.659,2.42,0.9862,9253,121.9,165800,69.06,19.56,17.44,18.48,0,12,2.468168462,9.05
Case#4876,72070,0.0905,50,166700,30,55000,55010,106,28000000,9593000,2613000,3935000,0.002092,2091,2.09E-09,57660,2.313,2.891,0.27,7622,78.48,0.4814,173400,43.49,28000000,11090000,3.674,1.455,0.9855,7671,119,165700,47.54,4.047,13.01,7.676,0,12,1.258593545,9.05
Case#4877,72070,0.0905,50,166700,30,55000,55010,106,36000000,14190000,2747000,4100000,0.00292,1106,2.92E-09,57660,2.313,2.891,0.227,8606,88.61,0.4658,174300,46.24,36000000,14030000,4.183,1.63,0.9859,8672,120.6,165600,55.31,9.068,14.57,11.6,0,12,1.64884964,9.05
Case#4878,72070,0.0905,50,166700,30,55000,55010,106,44000000,18640000,2645000,3997000,0.003239,690.4,3.24E-09,57660,2.313,2.891,0.1939,9022,92.89,0.4443,174800,48.34,44000000,17940000,4.877,1.988,0.9861,9078,121.4,165700,62.59,14.25,15.45,14.84,0,12,2.06606074,9.05
Case#4879,72070,0.0905,50,166700,30,55000,55010,106,52000000,21540000,2532000,3875000,0.003312,516.5,3.31E-09,57660,2.313,2.891,0.1699,9196,94.68,0.4252,175000,49.55,52000000,23400000,5.655,2.544,0.9862,9255,122,165800,67.14,17.59,15.96,16.76,0,12,2.342322749,9.05
Case#4880,72070,0.0905,50,166700,40,55000,55010,103,20000000,3892000,3226000,4550000,0.002009,4169,2.01E-09,57660,2.313,2.891,0.3376,5543,57.07,0.4912,170800,40.9,20000000,6235000,3.608,1.125,0.9846,5574,115.4,165200,47.24,6.342,12.37,9.021,0,12,0.702146852,9.05
Case#4881,72070,0.0905,50,166700,40,55000,55010,103,28000000,7533000,3844000,5191000,0.003544,2533,3.54E-09,57660,2.313,2.891,0.2857,7179,73.91,0.4848,172000,42.69,28000000,8280000,3.9,1.153,0.9853,7219,118.3,164800,53.66,10.97,15.34,13.03,0,12,1.049310489,9.05
Case#4882,72070,0.0905,50,166700,40,55000,55010,103,36000000,11930000,4122000,5482000,0.005464,1289,5.46E-09,57660,2.313,2.891,0.2376,8423,86.73,0.4713,173100,45.47,36000000,10830000,4.274,1.286,0.9858,8484,120.3,164600,61.07,15.61,17.28,16.43,0,12,1.416359967,9.05
Case#4883,72070,0.0905,50,166700,40,55000,55010,103,44000000,16150000,4083000,5450000,0.006489,731.3,6.49E-09,57660,2.313,2.891,0.1996,8981,92.47,0.4489,173700,47.98,44000000,14800000,4.899,1.648,0.986,9042,121.4,164700,67.94,19.96,18.35,19.14,0,12,1.79824073,9.05
Case#4884,72070,0.0905,50,166700,40,55000,55010,103,52000000,18000000,3995000,5371000,0.006823,516.6,6.82E-09,57660,2.313,2.891,0.1722,9196,94.68,0.4275,174000,49.43,52000000,21280000,5.655,2.314,0.9862,9264,122,164800,70.72,21.29,18.95,20.1,0,12,1.957372771,9.05
Case#4885,72070,0.0905,50,166700,40,55000,55010,104.5,20000000,2314000,3351000,4683000,0.002229,3866,2.23E-09,57660,2.313,2.891,0.3282,5846,60.19,0.4903,171000,41.16,20000000,7325000,3.421,1.253,0.9847,5880,116,165200,44.29,3.121,11.48,6.419,0,12,0.395826206,9.05
Case#4886,72070,0.0905,50,166700,40,55000,55010,104.5,28000000,5940000,3915000,5263000,0.003846,2301,3.85E-09,57660,2.313,2.891,0.2778,7411,76.31,0.4834,172200,43.06,28000000,9567000,3.778,1.291,0.9854,7456,118.7,164800,50.75,7.697,14.21,10.62,0,12,0.801511267,9.05
Case#4887,72070,0.0905,50,166700,40,55000,55010,104.5,36000000,10390000,4128000,5484000,0.005653,1186,5.65E-09,57660,2.313,2.891,0.2322,8526,87.78,0.4689,173200,45.84,36000000,12330000,4.223,1.446,0.9858,8590,120.4,164600,58.34,12.51,15.95,14.16,0,12,1.218625381,9.05
Case#4888,72070,0.0905,50,166700,40,55000,55010,104.5,44000000,14770000,4076000,5444000,0.006533,705.9,6.53E-09,57660,2.313,2.891,0.197,9006,92.73,0.4471,173700,48.13,44000000,16200000,4.885,1.799,0.986,9065,121.4,164700,65.56,17.43,16.91,17.17,0,12,1.640017766,9.05
Case#4889,72070,0.0905,50,166700,40,55000,55010,104.5,52000000,17020000,3992000,5368000,0.006831,511.1,6.83E-09,57660,2.313,2.891,0.1713,9201,94.74,0.4267,174000,49.47,52000000,22270000,5.651,2.42,0.9862,9267,122,164800,69.06,19.59,17.47,18.51,0,12,1.849798935,9.05
Case#4890,72070,0.0905,50,166700,40,55000,55010,106,28000000,4129000,3977000,5325000,0.004157,2080,4.16E-09,57660,2.313,2.891,0.27,7632,78.59,0.4818,172400,43.45,28000000,11100000,3.669,1.454,0.9855,7683,119.1,164700,47.46,4.005,13.05,7.658,0,12,0.54101153,9.05
Case#4891,72070,0.0905,50,166700,40,55000,55010,106,36000000,8618000,4129000,5487000,0.005824,1095,5.82E-09,57660,2.313,2.891,0.2271,8617,88.73,0.4663,173300,46.2,36000000,14060000,4.178,1.631,0.9859,8685,120.6,164600,55.22,9.026,14.61,11.6,0,12,1.00011605,9.05
Case#4892,72070,0.0905,50,166700,40,55000,55010,106,44000000,12990000,4067000,5436000,0.006579,678.7,6.58E-09,57660,2.313,2.891,0.1941,9034,93.01,0.4449,173800,48.3,44000000,17990000,4.871,1.991,0.9861,9091,121.5,164700,62.51,14.21,15.48,14.84,0,12,1.437901262,9.05
Case#4893,72070,0.0905,50,166700,40,55000,55010,106,52000000,15860000,3988000,5364000,0.006839,504.6,6.84E-09,57660,2.313,2.891,0.1702,9208,94.8,0.4258,174000,49.52,52000000,23430000,5.648,2.545,0.9862,9269,122,164800,67.12,17.6,15.99,16.78,0,12,1.722415291,9.05
Case#4894,72070,0.0905,50,166700,50,55000,55010,103,28000000,2051000,5011000,6298000,0.006229,2518,6.23E-09,57660,2.313,2.891,0.2856,7194,74.07,0.4852,170800,42.68,28000000,8294000,3.892,1.153,0.9853,7236,118.4,163600,53.65,10.97,15.4,13.06,0,12,0.285098693,9.05
Case#4895,72070,0.0905,50,166700,50,55000,55010,103,36000000,6340000,5276000,6525000,0.009495,1279,9.50E-09,57660,2.313,2.891,0.2375,8433,86.83,0.4716,171800,45.44,36000000,10870000,4.269,1.289,0.9858,8496,120.3,163300,61.07,15.63,17.33,16.46,0,12,0.751808372,9.05
Case#4896,72070,0.0905,50,166700,50,55000,55010,103,44000000,10480000,5268000,6527000,0.01136,725.5,1.14E-08,57660,2.313,2.891,0.1998,8987,92.53,0.4493,172400,47.95,44000000,14860000,4.896,1.654,0.986,9050,121.4,163400,67.95,20,18.4,19.19,0,12,1.166128853,9.05
Case#4897,72070,0.0905,50,166700,50,55000,55010,103,52000000,12270000,5212000,6481000,0.01208,511.3,1.21E-08,57660,2.313,2.891,0.1725,9201,94.74,0.428,172700,49.4,52000000,21340000,5.652,2.319,0.9862,9272,122,163500,70.74,21.34,19,20.15,0,12,1.333550701,9.05
Case#4898,72070,0.0905,50,166700,50,55000,55010,104.5,28000000,429600,5076000,6351000,0.006733,2289,6.73E-09,57660,2.313,2.891,0.2778,7424,76.43,0.4838,171000,43.04,28000000,9577000,3.772,1.29,0.9854,7470,118.8,163500,50.72,7.68,14.27,10.64,0,12,0.057866379,9.05
Case#4899,72070,0.0905,50,166700,50,55000,55010,104.5,36000000,4774000,5284000,6534000,0.009821,1179,9.82E-09,57660,2.313,2.891,0.2323,8534,87.86,0.4692,171900,45.81,36000000,12360000,4.219,1.448,0.9858,8600,120.5,163300,58.32,12.51,16,14.19,0,12,0.559409421,9.05
